median_house_value,housing_median_age,total_rooms,population,total_bedrooms,households,median_income,ocean_proximity,latitude,longitude,is_train,scaled_housing_median_age,scaled_clean_total_rooms,scaled_clean_population,scaled_clean_total_bedrooms,scaled_clean_households,scaled_clean_median_income,log10_median_house_value,bucketized_longitude,bucketized_latitude,bucketized_latitude_X_bucketized_longitude,hashed_bucketized_latitude_X_bucketized_longitude,encoded_ocean_proximity
182500.0,26.0,1848.0,1952.0,339.0,327.0,4.087,<1H OCEAN,37.34,-121.83,True,-0.2097079,-0.42636818,0.7998938,-0.57098204,-0.53609693,0.17006813,5.261263,2,6,6_X_2,173,0
194500.0,34.0,938.0,769.0,242.0,226.0,3.5625,<1H OCEAN,37.36,-121.87,True,0.42633376,-1.0779438,-0.74252456,-0.9089111,-0.9163317,-0.14590423,5.2889194,2,6,6_X_2,173,0
182100.0,35.0,2391.0,1886.0,605.0,595.0,2.5551,<1H OCEAN,37.35,-121.86,True,0.505839,-0.037570883,0.71384174,0.35571,0.4728429,-0.752788,5.26031,2,6,6_X_2,173,0
153300.0,43.0,1536.0,1256.0,371.0,357.0,2.8,<1H OCEAN,37.35,-121.86,True,1.1418806,-0.64976555,-0.10756451,-0.45950028,-0.4231559,-0.60525393,5.185542,2,6,6_X_2,173,0
137500.0,27.0,1481.0,1505.0,409.0,391.0,2.5769,<1H OCEAN,37.34,-121.85,False,-0.1302027,-0.68914646,0.21708654,-0.3271157,-0.2951561,-0.73965514,5.138303,2,6,6_X_2,173,0
164000.0,22.0,2914.0,2962.0,768.0,762.0,2.2031,<1H OCEAN,37.35,-121.84,True,-0.52772874,0.33690608,2.1167514,0.92357016,1.101548,-0.9648419,5.2148438,2,6,6_X_2,173,0
160100.0,29.0,3515.0,3572.0,807.0,776.0,2.7562,<1H OCEAN,37.35,-121.85,True,0.028807726,0.76723236,2.350135,1.0594386,1.1542537,-0.6316402,5.2043915,2,6,6_X_2,173,0
182200.0,20.0,3375.0,4610.0,867.0,860.0,2.6894,<1H OCEAN,37.35,-121.84,True,-0.68673915,0.66699,2.350135,1.2684668,1.4704887,-0.6718822,5.2605486,2,6,6_X_2,173,0
210300.0,15.0,8162.0,8793.0,2124.0,2086.0,3.3306,<1H OCEAN,37.37,-121.86,True,-1.0842652,2.3209896,2.350135,2.3310273,2.3495462,-0.28560677,5.3228393,2,6,6_X_2,173,0
140100.0,15.0,3315.0,2749.0,1042.0,1059.0,2.3199,<1H OCEAN,37.37,-121.84,True,-1.0842652,0.6240289,1.8390379,1.8781327,2.219664,-0.89447856,5.146438,2,6,6_X_2,173,0
159600.0,15.0,3148.0,3556.0,1116.0,1037.0,3.0466,<1H OCEAN,37.36,-121.85,True,-1.0842652,0.5044541,2.350135,2.135934,2.1368406,-0.4566957,5.203033,2,6,6_X_2,173,0
128600.0,18.0,1525.0,1705.0,485.0,448.0,3.7198,<1H OCEAN,37.36,-121.85,True,-0.84574956,-0.6576417,0.4778504,-0.06234656,-0.08056813,-0.05114264,5.109241,2,6,6_X_2,173,0
205900.0,11.0,2109.0,2744.0,592.0,607.0,4.0452,<1H OCEAN,37.36,-121.85,True,-1.402286,-0.23948771,1.8325188,0.31042054,0.5180193,0.14488673,5.3136563,2,6,6_X_2,173,0
156800.0,31.0,1602.0,1179.0,358.0,354.0,4.4896,<1H OCEAN,37.36,-121.86,True,0.18781814,-0.60250837,-0.20795861,-0.50478977,-0.43445,0.41260478,5.195346,2,6,6_X_2,173,0
201800.0,34.0,762.0,611.0,182.0,193.0,3.5625,<1H OCEAN,37.38,-121.84,True,0.42633376,-1.2039628,-0.94852805,-1.1179394,-1.0405668,-0.14590423,5.304921,2,6,6_X_2,173,0
286500.0,12.0,12980.0,8190.0,2568.0,2515.0,5.2415,<1H OCEAN,37.38,-121.85,False,-1.3227808,2.3209896,2.350135,2.3310273,2.3495462,0.86556876,5.4571247,2,6,6_X_2,173,0
229900.0,31.0,5524.0,2848.0,914.0,879.0,5.5592,<1H OCEAN,37.39,-121.84,True,0.18781814,2.2057106,1.968116,1.4322057,1.5420179,1.0569594,5.361539,2,6,6_X_2,173,0
209900.0,15.0,4430.0,3278.0,992.0,1018.0,4.5533,<1H OCEAN,37.38,-121.83,True,-1.0842652,1.4223881,2.350135,1.7039424,2.0653114,0.4509793,5.3220124,2,6,6_X_2,173,0
195800.0,33.0,835.0,781.0,181.0,169.0,5.1082,<1H OCEAN,37.38,-121.84,False,0.34682855,-1.1516936,-0.72687876,-1.1214231,-1.1309197,0.7852654,5.291813,2,6,6_X_2,173,0
184800.0,31.0,3633.0,2677.0,843.0,797.0,3.2222,<1H OCEAN,37.38,-121.83,True,0.18781814,0.85172236,1.7451628,1.1848555,1.2333125,-0.35090974,5.266702,2,6,6_X_2,173,0
209100.0,43.0,821.0,370.0,149.0,135.0,4.25,<1H OCEAN,37.37,-121.83,True,1.1418806,-1.1617178,-1.2627485,-1.2329049,-1.2589195,0.26826355,5.320354,2,6,6_X_2,173,0
182400.0,43.0,1461.0,800.0,284.0,258.0,3.2279,<1H OCEAN,37.37,-121.83,False,1.1418806,-0.70346683,-0.7021062,-0.7625913,-0.7958613,-0.34747592,5.261025,2,6,6_X_2,173,0
187500.0,42.0,1237.0,900.0,232.0,241.0,3.8571,<1H OCEAN,37.37,-121.84,True,1.0623754,-0.86385465,-0.57172424,-0.9437491,-0.8598612,0.031570427,5.273001,2,6,6_X_2,173,0
214800.0,28.0,1579.0,1252.0,339.0,353.0,4.1615,<1H OCEAN,37.37,-121.84,True,-0.050697483,-0.6189768,-0.11277978,-0.57098204,-0.43821472,0.21494885,5.332034,2,6,6_X_2,173,0
196300.0,40.0,802.0,445.0,149.0,143.0,4.0446,<1H OCEAN,37.37,-121.82,True,0.903365,-1.175322,-1.164962,-1.2329049,-1.2288018,0.14452527,5.29292,2,6,6_X_2,173,0
171700.0,29.0,4045.0,3036.0,885.0,845.0,3.1982,<1H OCEAN,37.36,-121.83,True,0.028807726,1.1467215,2.2132342,1.3311753,1.4140182,-0.36536795,5.2347703,2,6,6_X_2,173,0
183800.0,22.0,3936.0,3508.0,860.0,877.0,4.2312,<1H OCEAN,37.36,-121.83,True,-0.52772874,1.0686755,2.350135,1.2440802,1.5344886,0.25693792,5.2643456,2,6,6_X_2,173,0
178600.0,31.0,2914.0,3547.0,715.0,645.0,3.7143,<1H OCEAN,37.35,-121.83,True,0.18781814,0.33690608,2.350135,0.7389285,0.661078,-0.05445598,5.2518816,2,6,6_X_2,173,0
215200.0,41.0,1558.0,970.0,281.0,304.0,4.4167,<1H OCEAN,37.37,-121.82,True,0.9828702,-0.6340131,-0.48045686,-0.77304274,-0.6226851,0.36868793,5.3328424,2,6,6_X_2,173,0
213100.0,26.0,2987.0,1931.0,539.0,518.0,5.1099,<1H OCEAN,37.37,-121.81,True,-0.2097079,0.38917533,0.7725136,0.1257789,0.18296093,0.7862895,5.3285832,2,6,6_X_2,173,0
167600.0,33.0,1624.0,1412.0,337.0,323.0,4.0385,<1H OCEAN,37.36,-121.82,True,0.34682855,-0.586756,0.09583133,-0.57794964,-0.55115575,0.14085047,5.224274,2,6,6_X_2,173,0
161500.0,34.0,1834.0,1450.0,377.0,347.0,3.7188,<1H OCEAN,37.36,-121.82,True,0.42633376,-0.43639243,0.14537646,-0.43859747,-0.4608029,-0.051745065,5.2081723,2,6,6_X_2,173,0
167900.0,42.0,2913.0,1873.0,577.0,580.0,3.7214,<1H OCEAN,37.37,-121.82,True,1.0623754,0.33619004,0.6968921,0.25816348,0.4163724,-0.05017876,5.225051,2,6,6_X_2,173,0
456500.0,34.0,2218.0,827.0,286.0,299.0,7.4559,<1H OCEAN,37.39,-121.81,False,0.42633376,-0.16144185,-0.666903,-0.7556237,-0.6415086,2.1995804,5.659441,2,6,6_X_2,173,0
286200.0,37.0,4137.0,1569.0,636.0,578.0,6.1008,<1H OCEAN,37.39,-121.82,True,0.6648494,1.212595,0.30053097,0.46370795,0.40884298,1.3832333,5.45667,2,6,6_X_2,173,0
330800.0,32.0,3747.0,1687.0,665.0,649.0,5.4949,<1H OCEAN,37.38,-121.82,True,0.26732334,0.93334836,0.45438167,0.5647383,0.67613673,1.0182234,5.5195656,2,6,6_X_2,173,0
416700.0,29.0,570.0,244.0,76.0,72.0,12.3292,<1H OCEAN,37.38,-121.81,True,0.028807726,-1.341438,-1.4270297,-1.4872227,-1.4960957,2.5356135,5.6198235,2,6,6_X_2,173,0
320900.0,32.0,1650.0,768.0,246.0,263.0,6.8462,<1H OCEAN,37.38,-121.82,True,0.26732334,-0.56813955,-0.7438284,-0.8949759,-0.7770378,1.8322815,5.5063696,2,6,6_X_2,173,0
328000.0,24.0,962.0,492.0,146.0,155.0,7.2861,<1H OCEAN,37.37,-121.81,True,-0.36871833,-1.0607593,-1.1036825,-1.2433563,-1.1836255,2.0972886,5.515874,2,6,6_X_2,173,0
325600.0,22.0,3650.0,1637.0,527.0,520.0,5.3774,<1H OCEAN,37.38,-121.79,True,-0.52772874,0.8638947,0.3891907,0.08397324,0.19049034,0.9474384,5.5126843,2,6,6_X_2,173,0
374100.0,20.0,3189.0,1234.0,420.0,389.0,7.5813,<1H OCEAN,37.36,-121.81,True,-0.68673915,0.5338108,-0.13624853,-0.28879386,-0.30268547,2.2751248,5.5729876,2,6,6_X_2,173,0
259700.0,9.0,2522.0,1591.0,547.0,481.0,4.9091,<1H OCEAN,37.39,-121.87,True,-1.5612965,0.05622736,0.329215,0.15364933,0.043667,0.6653224,5.414472,2,6,6_X_2,173,0
246800.0,16.0,2655.0,1862.0,487.0,448.0,6.057,<1H OCEAN,37.39,-121.87,True,-1.00476,0.15145764,0.6825501,-0.05537895,-0.08056813,1.356847,5.392345,2,6,6_X_2,173,0
163500.0,16.0,1050.0,722.0,245.0,228.0,4.5187,<1H OCEAN,37.38,-121.87,True,-1.00476,-0.99774987,-0.8038041,-0.8984597,-0.90880233,0.43013537,5.2135177,2,6,6_X_2,173,0
269100.0,16.0,3275.0,1863.0,529.0,527.0,5.5429,<1H OCEAN,37.38,-121.87,True,-1.00476,0.59538823,0.68385386,0.09094085,0.21684325,1.0471399,5.4299135,2,6,6_X_2,173,0
273900.0,13.0,3334.0,2240.0,565.0,561.0,7.105,<1H OCEAN,37.39,-121.88,True,-1.2432756,0.63763326,1.1753938,0.21635781,0.34484306,1.9881893,5.437592,2,6,6_X_2,173,0
273700.0,17.0,3719.0,2089.0,588.0,561.0,6.7867,<1H OCEAN,37.41,-121.87,True,-0.92525476,0.91329986,0.97851706,0.29648533,0.34484306,1.7964371,5.437275,2,6,6_X_2,173,0
351600.0,16.0,1767.0,1061.0,268.0,280.0,6.9584,<1H OCEAN,37.4,-121.87,True,-1.00476,-0.48436555,-0.36180928,-0.8183322,-0.7130379,1.8998736,5.5460486,2,6,6_X_2,173,0
268400.0,19.0,4043.0,2196.0,764.0,708.0,6.1504,<1H OCEAN,37.4,-121.86,True,-0.76624435,1.1452894,1.1180258,0.90963495,0.8982541,1.4131136,5.4287825,2,6,6_X_2,173,0
229800.0,16.0,1334.0,1103.0,389.0,415.0,3.7153,<1H OCEAN,37.39,-121.87,True,-1.00476,-0.794401,-0.3070489,-0.39679182,-0.20480326,-0.053853557,5.36135,2,6,6_X_2,173,0
258100.0,17.0,1777.0,1235.0,328.0,329.0,5.4225,<1H OCEAN,37.39,-121.86,False,-0.92525476,-0.4772054,-0.1349447,-0.6093039,-0.52856755,0.9746078,5.411788,2,6,6_X_2,173,0
276600.0,15.0,8748.0,4784.0,1547.0,1524.0,5.8322,<1H OCEAN,37.39,-121.85,True,-1.0842652,2.3209896,2.350135,2.3310273,2.3495462,1.2214217,5.441852,2,6,6_X_2,173,0
329400.0,13.0,3752.0,1581.0,572.0,526.0,6.1091,<1H OCEAN,37.42,-121.82,True,-1.2432756,0.9369284,0.3161768,0.24074444,0.21307854,1.3882334,5.5177236,2,6,6_X_2,173,0
320700.0,25.0,2496.0,1034.0,351.0,367.0,7.0544,<1H OCEAN,37.41,-121.81,True,-0.28921312,0.037610915,-0.3970124,-0.5291764,-0.3855089,1.9577066,5.5060987,2,6,6_X_2,173,0
288500.0,25.0,1866.0,840.0,271.0,275.0,6.8677,<1H OCEAN,37.4,-121.84,True,-0.28921312,-0.41347986,-0.64995337,-0.80788076,-0.7318614,1.8452337,5.460146,2,6,6_X_2,173,0
348300.0,27.0,1145.0,492.0,150.0,160.0,5.716,<1H OCEAN,37.4,-121.83,True,-0.1302027,-0.9297282,-1.1036825,-1.2294211,-1.164802,1.1514198,5.5419536,2,6,6_X_2,173,0
150000.0,16.0,2998.0,1606.0,603.0,615.0,3.7622,<1H OCEAN,37.4,-121.9,True,-1.00476,0.3970515,0.3487723,0.3487424,0.5481369,-0.025599785,5.176091,2,6,6_X_2,173,0
500001.0,42.0,42.0,26.0,14.0,14.0,1.7361,<1H OCEAN,37.39,-121.9,True,1.0623754,-1.719495,-1.7112623,-1.7032186,-1.7144483,-1.2461748,5.698971,2,6,6_X_2,173,0
187500.0,20.0,78.0,120.0,72.0,69.0,1.0938,<1H OCEAN,37.37,-121.9,True,-0.68673915,-1.6937184,-1.5887034,-1.5011579,-1.5073898,-1.6331129,5.273001,2,6,6_X_2,173,0
333700.0,14.0,6016.0,3258.0,1404.0,1316.0,3.5745,<1H OCEAN,37.37,-121.88,True,-1.1637704,2.3209896,2.350135,2.3310273,2.3495462,-0.13867511,5.5233564,2,6,6_X_2,173,0
335600.0,14.0,3851.0,2052.0,534.0,478.0,7.0735,<1H OCEAN,37.38,-121.87,True,-1.1637704,1.0078142,0.93027574,0.108359866,0.032372896,1.9692129,5.525822,2,6,6_X_2,173,0
181100.0,15.0,2052.0,1380.0,405.0,409.0,5.8686,<1H OCEAN,37.38,-121.86,True,-1.0842652,-0.28030068,0.054109104,-0.34105092,-0.22739147,1.24335,5.2579184,2,6,6_X_2,173,0
425000.0,2.0,1136.0,535.0,365.0,257.0,4.375,<1H OCEAN,37.39,-121.89,True,-2.117833,-0.93617237,-1.0476183,-0.48040313,-0.799626,0.34356678,5.628389,2,6,6_X_2,173,0
257400.0,9.0,6751.0,4240.0,,1438.0,5.34,<1H OCEAN,37.4,-121.88,True,-1.5612965,2.3209896,2.350135,,2.3495462,0.9249077,5.410609,2,6,6_X_2,173,0
271400.0,3.0,4778.0,2522.0,1047.0,990.0,5.7695,<1H OCEAN,37.38,-121.89,True,-2.0383277,1.671562,1.5430709,1.8955517,1.9598998,1.1836495,5.43361,2,6,6_X_2,173,0
272700.0,3.0,4430.0,2559.0,841.0,801.0,6.0959,<1H OCEAN,37.37,-121.88,True,-2.0383277,1.4223881,1.5913122,1.1778879,1.2483712,1.3802813,5.435685,2,6,6_X_2,173,0
267800.0,16.0,2391.0,1419.0,369.0,373.0,5.8721,<1H OCEAN,37.4,-121.86,True,-1.00476,-0.037570883,0.104958065,-0.46646792,-0.3629207,1.2454585,5.4278107,2,6,6_X_2,173,0
258500.0,21.0,1386.0,946.0,260.0,257.0,6.5226,<1H OCEAN,37.4,-121.86,True,-0.60723394,-0.7571681,-0.51174855,-0.8462026,-0.799626,1.6373365,5.4124603,2,6,6_X_2,173,0
265300.0,25.0,1837.0,1006.0,278.0,271.0,6.6842,<1H OCEAN,37.41,-121.85,True,-0.28921312,-0.43424436,-0.43351936,-0.7834941,-0.74692017,1.7346885,5.423737,2,6,6_X_2,173,0
243200.0,23.0,1793.0,1145.0,319.0,310.0,5.5968,<1H OCEAN,37.4,-121.85,True,-0.44822353,-0.4657491,-0.25228846,-0.64065814,-0.6000969,1.0796106,5.3859634,2,6,6_X_2,173,0
178900.0,16.0,2938.0,1718.0,589.0,568.0,5.5073,<1H OCEAN,37.41,-121.86,False,-1.00476,0.35409048,0.49480006,0.29996914,0.37119597,1.0256935,5.25261,2,6,6_X_2,173,0
199100.0,17.0,2156.0,1400.0,435.0,393.0,5.6096,<1H OCEAN,37.41,-121.85,True,-0.92525476,-0.20583491,0.080185495,-0.2365368,-0.28762668,1.0873216,5.2990713,2,6,6_X_2,173,0
266900.0,16.0,1603.0,1080.0,287.0,296.0,6.1256,<1H OCEAN,37.41,-121.86,True,-1.00476,-0.6017924,-0.33703673,-0.75213987,-0.65280265,1.3981735,5.4263487,2,6,6_X_2,173,0
267000.0,16.0,1489.0,945.0,262.0,263.0,7.3861,<1H OCEAN,37.41,-121.86,True,-1.00476,-0.68341833,-0.51305234,-0.839235,-0.7770378,2.1575313,5.4265113,2,6,6_X_2,173,0
263600.0,16.0,2411.0,1671.0,420.0,442.0,6.5004,<1H OCEAN,37.41,-121.86,False,-1.00476,-0.02325054,0.43352056,-0.28879386,-0.103156336,1.6239626,5.420945,2,6,6_X_2,173,0
299400.0,12.0,4228.0,2594.0,734.0,732.0,6.6086,<1H OCEAN,37.44,-121.9,True,-1.3227808,1.2777525,1.6369458,0.8051208,0.9886069,1.6891451,5.4762516,2,6,6_X_2,173,0
265500.0,4.0,1646.0,853.0,408.0,410.0,5.0821,<1H OCEAN,37.44,-121.9,True,-1.9588225,-0.5710036,-0.6330037,-0.33059952,-0.22362676,0.7695421,5.4240646,2,6,6_X_2,173,0
441000.0,9.0,957.0,532.0,139.0,142.0,8.6675,<1H OCEAN,37.44,-121.9,True,-1.5612965,-1.0643394,-1.0515298,-1.267743,-1.2325666,2.5356135,5.6444387,2,6,6_X_2,173,0
422800.0,8.0,2534.0,1527.0,,364.0,7.8532,<1H OCEAN,37.44,-121.89,True,-1.6408017,0.06481957,0.24577056,,-0.396803,2.4389243,5.626135,2,6,6_X_2,173,0
245800.0,17.0,3469.0,2762.0,896.0,808.0,3.3884,<1H OCEAN,37.43,-121.88,False,-0.92525476,0.73429555,1.8559875,1.3694972,1.2747242,-0.25078657,5.390582,2,6,6_X_2,173,0
204100.0,31.0,2573.0,1898.0,474.0,475.0,5.6651,<1H OCEAN,37.43,-121.88,True,0.18781814,0.09274423,0.72948754,-0.10066841,0.021078793,1.1207564,5.309843,2,6,6_X_2,173,0
254200.0,22.0,3805.0,2118.0,596.0,621.0,6.2892,<1H OCEAN,37.43,-121.87,True,-0.52772874,0.9748773,1.0163279,0.32435575,0.57072514,1.4967303,5.4051757,2,6,6_X_2,173,0
367900.0,8.0,426.0,241.0,61.0,55.0,7.309,<1H OCEAN,37.44,-121.85,True,-1.6408017,-1.4445446,-1.4309412,-1.5394797,-1.5600955,2.1110842,5.5657296,2,6,6_X_2,173,0
264500.0,19.0,12128.0,6810.0,2112.0,2040.0,6.4419,<1H OCEAN,37.42,-121.87,True,-0.76624435,2.3209896,2.350135,2.3310273,2.3495462,1.5887207,5.4224257,2,6,6_X_2,173,0
248700.0,24.0,3308.0,1891.0,548.0,544.0,5.6683,<1H OCEAN,37.41,-121.87,True,-0.36871833,0.6190168,0.7203608,0.15713313,0.28084317,1.1226841,5.3956757,2,6,6_X_2,173,0
226900.0,23.0,3224.0,2183.0,652.0,655.0,4.3807,<1H OCEAN,37.41,-121.88,True,-0.44822353,0.5588714,1.1010761,0.5194488,0.698725,0.3470006,5.3558345,2,6,6_X_2,173,0
264800.0,20.0,5032.0,2695.0,808.0,801.0,6.6227,<1H OCEAN,37.42,-121.86,True,-0.68673915,1.8534304,1.7686317,1.0629224,1.2483712,1.6976393,5.422918,2,6,6_X_2,173,0
261100.0,25.0,4430.0,2685.0,729.0,721.0,5.6965,<1H OCEAN,37.42,-121.87,True,-0.28921312,1.4223881,1.7555934,0.7877018,0.94719523,1.1396725,5.4168067,2,6,6_X_2,173,0
186900.0,17.0,1621.0,1028.0,299.0,293.0,5.2722,<1H OCEAN,37.44,-121.88,True,-0.92525476,-0.5889041,-0.40483534,-0.71033424,-0.6640968,0.88406324,5.2716093,2,6,6_X_2,173,0
144000.0,20.0,1351.0,1427.0,372.0,394.0,4.4712,<1H OCEAN,37.44,-121.88,True,-0.68673915,-0.7822287,0.11538862,-0.45601648,-0.28386196,0.40152013,5.1583624,2,6,6_X_2,173,0
226400.0,26.0,1471.0,1089.0,348.0,320.0,5.3057,<1H OCEAN,37.44,-121.88,True,-0.2097079,-0.69630665,-0.32530236,-0.5396278,-0.5624499,0.9042445,5.3548765,2,6,6_X_2,173,0
237900.0,23.0,1310.0,910.0,267.0,261.0,5.3994,<1H OCEAN,37.44,-121.88,True,-0.44822353,-0.81158537,-0.558686,-0.82181597,-0.7845672,0.9606918,5.3763943,2,6,6_X_2,173,0
500001.0,5.0,1519.0,705.0,186.0,186.0,10.3798,<1H OCEAN,37.46,-121.89,False,-1.8793173,-0.66193783,-0.82596904,-1.1040041,-1.0669198,2.5356135,5.698971,2,6,6_X_2,173,0
500001.0,5.0,1819.0,802.0,245.0,228.0,10.9722,<1H OCEAN,37.46,-121.88,True,-1.8793173,-0.44713268,-0.69949853,-0.8984597,-0.90880233,2.5356135,5.698971,2,6,6_X_2,173,0
254400.0,15.0,2428.0,1687.0,513.0,519.0,4.75,<1H OCEAN,37.45,-121.89,True,-1.0842652,-0.011078251,0.45438167,0.03519997,0.18672563,0.5694764,5.405517,2,6,6_X_2,173,0
311200.0,14.0,2073.0,1107.0,343.0,330.0,6.7093,<1H OCEAN,37.44,-121.88,True,-1.1637704,-0.26526433,-0.3018336,-0.55704683,-0.52480286,1.7498094,5.4930396,2,6,6_X_2,173,0
500001.0,43.0,91.0,58.0,12.0,16.0,15.0001,<1H OCEAN,37.46,-121.87,True,1.1418806,-1.6844102,-1.6695402,-1.7101861,-1.706919,2.5356135,5.698971,2,6,6_X_2,173,0
220700.0,29.0,2385.0,1788.0,513.0,510.0,3.8421,<1H OCEAN,37.46,-121.9,True,0.028807726,-0.041866988,0.58606744,0.03519997,0.15284333,0.022534039,5.3438025,2,6,6_X_2,173,0
226800.0,26.0,2762.0,1716.0,496.0,459.0,5.6062,<1H OCEAN,37.46,-121.91,True,-0.2097079,0.22807147,0.49219242,-0.024024708,-0.039156422,1.0852735,5.3556433,2,6,6_X_2,173,0
276200.0,18.0,4900.0,2984.0,814.0,758.0,6.6176,<1H OCEAN,37.45,-121.9,True,-0.84574956,1.758916,2.1454356,1.0838252,1.0864892,1.694567,5.4412236,2,6,6_X_2,173,0
320500.0,16.0,2952.0,1525.0,446.0,460.0,5.6063,<1H OCEAN,37.45,-121.9,True,-1.00476,0.36411473,0.24316292,-0.19821495,-0.03539172,1.0853337,5.505828,2,6,6_X_2,173,0
174100.0,19.0,1684.0,1224.0,387.0,376.0,4.1389,<1H OCEAN,37.42,-121.91,True,-0.76624435,-0.543795,-0.14928673,-0.40375942,-0.3516266,0.20133403,5.240799,2,6,6_X_2,173,0
228700.0,24.0,4759.0,3188.0,921.0,902.0,5.6344,<1H OCEAN,37.41,-121.9,True,-0.36871833,1.6579577,2.350135,1.4565923,1.6286061,1.1022619,5.3592663,2,6,6_X_2,173,0
225000.0,26.0,40.0,52.0,8.0,7.0,7.7197,<1H OCEAN,37.42,-121.89,False,-0.2097079,-1.7209271,-1.6773632,-1.7241215,-1.7408012,2.3585005,5.3521824,2,6,6_X_2,173,0
252200.0,10.0,3937.0,2032.0,1054.0,1002.0,3.2617,<1H OCEAN,37.45,-121.92,False,-1.4817913,1.0693916,0.90419936,1.9199383,2.0050762,-0.32711393,5.4017453,2,6,6_X_2,173,0
225800.0,26.0,1669.0,951.0,276.0,278.0,4.7794,<1H OCEAN,37.44,-121.91,True,-0.2097079,-0.55453527,-0.5052294,-0.7904617,-0.7205673,0.58718777,5.353724,2,6,6_X_2,173,0
255100.0,19.0,2174.0,1645.0,484.0,484.0,5.0362,<1H OCEAN,37.44,-121.91,True,-0.76624435,-0.1929466,0.39962125,-0.065830365,0.0549611,0.7418907,5.4067106,2,6,6_X_2,173,0
212500.0,24.0,1212.0,799.0,251.0,242.0,5.0808,<1H OCEAN,37.44,-121.91,True,-0.36871833,-0.88175505,-0.70340997,-0.87755686,-0.8560965,0.7687589,5.3273587,2,6,6_X_2,173,0
224900.0,33.0,2791.0,1714.0,496.0,485.0,4.8304,<1H OCEAN,37.43,-121.91,False,0.34682855,0.24883597,0.4895848,-0.024024708,0.058725804,0.6179115,5.3519893,2,6,6_X_2,173,0
225000.0,21.0,4599.0,2756.0,986.0,943.0,2.9817,NEAR BAY,37.44,-122.07,True,-0.60723394,1.5433949,1.8481647,1.6830395,1.7829589,-0.49579313,5.3521824,1,6,6_X_1,49,3
158000.0,18.0,2514.0,2205.0,578.0,545.0,3.3859,<1H OCEAN,37.43,-121.96,True,-0.84574956,0.050499223,1.1297601,0.26164728,0.28460786,-0.25229263,5.198657,2,6,6_X_2,173,0
112500.0,17.0,127.0,219.0,28.0,22.0,4.5179,<1H OCEAN,37.44,-121.97,True,-0.92525476,-1.6586336,-1.4596252,-1.6544453,-1.6843307,0.4296534,5.0511527,2,6,6_X_2,173,0
226700.0,24.0,3217.0,1196.0,689.0,684.0,3.4896,<1H OCEAN,37.4,-121.99,True,-0.36871833,0.55385923,-0.18579367,0.6483496,0.80790126,-0.18982106,5.3554516,1,6,6_X_1,49,0
235300.0,35.0,1845.0,1343.0,325.0,317.0,5.3912,<1H OCEAN,37.4,-121.99,True,0.505839,-0.42851624,0.005867785,-0.6197553,-0.57374394,0.9557519,5.371622,1,6,6_X_1,49,0
230700.0,25.0,3495.0,2484.0,834.0,797.0,4.8145,<1H OCEAN,37.39,-121.99,True,-0.28921312,0.75291204,1.4935257,1.1535013,1.2333125,0.60833293,5.3630476,1,6,6_X_1,49,0
226800.0,33.0,2015.0,1285.0,484.0,419.0,4.0655,<1H OCEAN,37.4,-122.02,True,0.34682855,-0.30679333,-0.06975374,-0.065830365,-0.18974446,0.15711597,5.3556433,1,6,6_X_1,49,0
137500.0,14.0,4841.0,813.0,1130.0,517.0,3.7614,<1H OCEAN,37.4,-122.01,True,-1.1637704,1.7166711,-0.6851565,2.1847074,0.17919624,-0.026081726,5.138303,1,6,6_X_1,49,0
81300.0,17.0,5121.0,1470.0,1017.0,968.0,2.9706,<1H OCEAN,37.4,-122.0,True,-0.92525476,1.9171559,0.17145285,1.7910376,1.8770764,-0.5024801,4.9100904,1,6,6_X_1,49,0
232400.0,17.0,4324.0,1656.0,854.0,885.0,3.6619,<1H OCEAN,37.4,-122.0,True,-0.92525476,1.3464903,0.41396326,1.2231773,1.5646062,-0.0860231,5.366236,1,6,6_X_1,49,0
236900.0,35.0,1542.0,1164.0,298.0,318.0,5.9145,<1H OCEAN,37.4,-122.0,True,0.505839,-0.6454694,-0.22751589,-0.713818,-0.56997925,1.2710013,5.374565,1,6,6_X_1,49,0
47500.0,24.0,1297.0,441.0,297.0,282.0,3.1439,<1H OCEAN,37.4,-122.01,True,-0.36871833,-0.8208936,-1.1701773,-0.71730185,-0.7055085,-0.39807966,4.6766934,1,6,6_X_1,49,0
229800.0,33.0,2154.0,1655.0,405.0,434.0,5.7962,<1H OCEAN,37.39,-122.0,True,0.34682855,-0.20726694,0.41265944,-0.34105092,-0.13327394,1.1997343,5.36135,1,6,6_X_1,49,0
238000.0,17.0,3208.0,2286.0,617.0,602.0,5.2937,<1H OCEAN,37.41,-121.96,True,-0.92525476,0.5474151,1.2353696,0.39751565,0.4991958,0.8970154,5.376577,2,6,6_X_2,173,0
255500.0,17.0,2937.0,1662.0,558.0,533.0,5.8792,<1H OCEAN,37.4,-121.97,True,-0.92525476,0.35337445,0.4217862,0.19197118,0.23943144,1.2497357,5.407391,2,6,6_X_2,173,0
219300.0,20.0,1032.0,658.0,229.0,238.0,4.5062,<1H OCEAN,37.39,-121.96,True,-0.68673915,-1.0106381,-0.8872485,-0.95420057,-0.8711553,0.42260504,5.3410387,2,6,6_X_2,173,0
